LCLid,datetime,energy(kWh/hh),temperature
MAC003239,2012-09-18 16:30:00,0.161,16.07
MAC003239,2012-09-18 17:00:00,0.168,16.07
MAC003239,2012-09-18 17:30:00,0.163,14.88
MAC003239,2012-09-18 18:00:00,0.156,14.88
MAC003239,2012-09-18 18:30:00,0.228,13.79
MAC003239,2012-09-18 19:00:00,0.265,13.79
MAC003239,2012-09-18 19:30:00,0.29,12.55
MAC003239,2012-09-18 20:00:00,0.227,12.55
MAC003239,2012-09-18 20:30:00,0.198,11.55
MAC003239,2012-09-18 21:00:00,0.216,11.55
MAC003239,2012-09-18 21:30:00,0.388,10.97
MAC003239,2012-09-18 22:00:00,0.125,10.97
MAC003239,2012-09-18 22:30:00,0.075,9.95
MAC003239,2012-09-18 23:00:00,0.07,9.95
MAC003239,2012-09-18 23:30:00,0.063,9.23
MAC003239,2012-09-19 00:00:00,0.062,9.23
MAC003239,2012-09-19 00:30:00,0.081,8.74
MAC003239,2012-09-19 01:00:00,0.062,8.74
MAC003239,2012-09-19 01:30:00,0.063,8.21
MAC003239,2012-09-19 02:00:00,0.078,8.21
MAC003239,2012-09-19 02:30:00,0.064,7.72
MAC003239,2012-09-19 03:00:00,0.062,7.72
MAC003239,2012-09-19 03:30:00,0.062,7.56
MAC003239,2012-09-19 04:00:00,0.079,7.56
MAC003239,2012-09-19 04:30:00,0.062,7.41
MAC003239,2012-09-19 05:00:00,0.061,7.41
MAC003239,2012-09-19 05:30:00,0.079,7.35
MAC003239,2012-09-19 06:00:00,0.092,7.35
MAC003239,2012-09-19 06:30:00,0.096,8.13
MAC003239,2012-09-19 07:00:00,0.221,8.13
MAC003239,2012-09-19 07:30:00,0.112,10.19
MAC003239,2012-09-19 08:00:00,0.196,10.19
MAC003239,2012-09-19 08:30:00,0.092,11.85
MAC003239,2012-09-19 09:00:00,0.055,11.85
MAC003239,2012-09-19 09:30:00,0.053,14.06
MAC003239,2012-09-19 10:00:00,0.064,14.06
MAC003239,2012-09-19 10:30:00,0.197,15.05
MAC003239,2012-09-19 11:00:00,0.27,15.05
MAC003239,2012-09-19 11:30:00,0.225,16.01
MAC003239,2012-09-19 12:00:00,0.069,16.01
MAC003239,2012-09-19 12:30:00,0.253,15.43
MAC003239,2012-09-19 13:00:00,0.165,15.43
MAC003239,2012-09-19 13:30:00,0.159,16.08
MAC003239,2012-09-19 14:00:00,0.111,16.08
MAC003239,2012-09-19 14:30:00,0.127,16.01
MAC003239,2012-09-19 15:00:00,0.113,16.01
MAC003239,2012-09-19 15:30:00,0.071,16.3
MAC003239,2012-09-19 16:00:00,0.113,16.3
MAC003239,2012-09-19 16:30:00,0.097,15.55
MAC003239,2012-09-19 17:00:00,0.245,15.55
MAC003239,2012-09-19 17:30:00,0.222,14.24
MAC003239,2012-09-19 18:00:00,0.404,14.24
MAC003239,2012-09-19 18:30:00,0.45,12.85
MAC003239,2012-09-19 19:00:00,0.365,12.85
MAC003239,2012-09-19 19:30:00,0.369,12.71
MAC003239,2012-09-19 20:00:00,0.162,12.71
MAC003239,2012-09-19 20:30:00,0.154,12.56
MAC003239,2012-09-19 21:00:00,0.323,12.56
MAC003239,2012-09-19 21:30:00,0.248,11.19
MAC003239,2012-09-19 22:00:00,0.12,11.19
MAC003239,2012-09-19 22:30:00,0.094,10.49
MAC003239,2012-09-19 23:00:00,0.066,10.49
MAC003239,2012-09-19 23:30:00,0.063,9.12
MAC003239,2012-09-20 00:00:00,0.063,9.12
MAC003239,2012-09-20 00:30:00,0.08,9.07
MAC003239,2012-09-20 01:00:00,0.063,9.07
MAC003239,2012-09-20 01:30:00,0.063,9.33
MAC003239,2012-09-20 02:00:00,0.076,9.33
MAC003239,2012-09-20 02:30:00,0.067,9.08
MAC003239,2012-09-20 03:00:00,0.063,9.08
MAC003239,2012-09-20 03:30:00,0.062,9.15
MAC003239,2012-09-20 04:00:00,0.08,9.15
MAC003239,2012-09-20 04:30:00,0.031,9.21
MAC003239,2012-09-20 05:00:00,0.028,9.21
MAC003239,2012-09-20 05:30:00,0.071,9.18
MAC003239,2012-09-20 06:00:00,0.1,9.18
MAC003239,2012-09-20 06:30:00,0.169,10.33
MAC003239,2012-09-20 07:00:00,0.099,10.33
MAC003239,2012-09-20 07:30:00,0.114,12.06
MAC003239,2012-09-20 08:00:00,0.189,12.06
MAC003239,2012-09-20 08:30:00,0.058,13.71
MAC003239,2012-09-20 09:00:00,0.077,13.71
MAC003239,2012-09-20 09:30:00,0.086,14.99
MAC003239,2012-09-20 10:00:00,0.067,14.99
MAC003239,2012-09-20 10:30:00,0.227,16.48
MAC003252,2012-09-19 00:30:00,0.057,8.74
MAC003252,2012-09-19 01:00:00,0.052,8.74
MAC003252,2012-09-19 01:30:00,0.148,8.21
MAC003252,2012-09-19 02:00:00,0.142,8.21
MAC003252,2012-09-19 02:30:00,0.114,7.72
MAC003252,2012-09-19 03:00:00,0.087,7.72
MAC003252,2012-09-19 03:30:00,0.085,7.56
MAC003252,2012-09-19 04:00:00,0.05,7.56
MAC003252,2012-09-19 04:30:00,0.121,7.41
MAC003252,2012-09-19 05:00:00,0.165,7.41
MAC003252,2012-09-19 05:30:00,0.153,7.35
MAC003252,2012-09-19 06:00:00,0.049,7.35
MAC003252,2012-09-19 06:30:00,0.144,8.13
MAC003252,2012-09-19 07:00:00,0.393,8.13
MAC003252,2012-09-19 07:30:00,0.321,10.19
MAC003252,2012-09-19 08:00:00,0.338,10.19
MAC003252,2012-09-19 08:30:00,0.195,11.85
MAC003252,2012-09-19 09:00:00,0.079,11.85
MAC003252,2012-09-19 09:30:00,0.087,14.06
MAC003252,2012-09-19 10:00:00,0.174,14.06
MAC003252,2012-09-19 10:30:00,0.154,15.05
MAC003252,2012-09-19 11:00:00,0.153,15.05
MAC003252,2012-09-19 11:30:00,0.144,16.01
MAC003252,2012-09-19 12:00:00,0.079,16.01
MAC003252,2012-09-19 12:30:00,0.09,15.43
MAC003252,2012-09-19 13:00:00,0.192,15.43
MAC003252,2012-09-19 13:30:00,0.161,16.08
MAC003252,2012-09-19 14:00:00,0.136,16.08
MAC003252,2012-09-19 14:30:00,0.193,16.01
MAC003252,2012-09-19 15:00:00,0.337,16.01
MAC003252,2012-09-19 15:30:00,0.375,16.3
MAC003252,2012-09-19 16:00:00,0.273,16.3
MAC003252,2012-09-19 16:30:00,0.211,15.55
MAC003252,2012-09-19 17:00:00,0.125,15.55
MAC003252,2012-09-19 17:30:00,0.234,14.24
MAC003252,2012-09-19 18:00:00,0.232,14.24
MAC003252,2012-09-19 18:30:00,0.233,12.85
MAC003252,2012-09-19 19:00:00,0.199,12.85
MAC003252,2012-09-19 19:30:00,0.209,12.71
MAC003252,2012-09-19 20:00:00,0.17,12.71
MAC003252,2012-09-19 20:30:00,0.107,12.56
MAC003252,2012-09-19 21:00:00,0.159,12.56
MAC003252,2012-09-19 21:30:00,0.413,11.19
MAC003252,2012-09-19 22:00:00,0.45,11.19
MAC003252,2012-09-19 22:30:00,0.222,10.49
MAC003252,2012-09-19 23:00:00,0.242,10.49
MAC003252,2012-09-19 23:30:00,0.122,9.12
MAC003252,2012-09-20 00:00:00,0.131,9.12
MAC003252,2012-09-20 00:30:00,0.213,9.07
MAC003252,2012-09-20 01:00:00,0.201,9.07
MAC003252,2012-09-20 01:30:00,0.166,9.33
MAC003252,2012-09-20 02:00:00,0.123,9.33
MAC003252,2012-09-20 02:30:00,0.149,9.08
MAC003252,2012-09-20 03:00:00,0.117,9.08
MAC003252,2012-09-20 03:30:00,0.12,9.15
MAC003252,2012-09-20 04:00:00,0.157,9.15
MAC003252,2012-09-20 04:30:00,0.073,9.21
MAC003252,2012-09-20 05:00:00,0.052,9.21
MAC003252,2012-09-20 05:30:00,0.098,9.18
MAC003252,2012-09-20 06:00:00,0.197,9.18
MAC003252,2012-09-20 06:30:00,0.371,10.33
MAC003252,2012-09-20 07:00:00,0.166,10.33
MAC003252,2012-09-20 07:30:00,0.971,12.06
MAC003252,2012-09-20 08:00:00,0.511,12.06
MAC003252,2012-09-20 08:30:00,0.308,13.71
MAC003252,2012-09-20 09:00:00,0.538,13.71
MAC003252,2012-09-20 09:30:00,0.157,14.99
MAC003252,2012-09-20 10:00:00,0.096,14.99
MAC003252,2012-09-20 10:30:00,0.279,16.48
MAC003252,2012-09-20 11:00:00,0.143,16.48
MAC003252,2012-09-20 11:30:00,0.189,17.38
MAC003252,2012-09-20 12:00:00,0.197,17.38
MAC003252,2012-09-20 12:30:00,0.156,16.95
MAC003252,2012-09-20 13:00:00,0.373,16.95
MAC003252,2012-09-20 13:30:00,0.346,16.94
MAC003252,2012-09-20 14:00:00,0.372,16.94
MAC003252,2012-09-20 14:30:00,0.33,16.51
MAC003252,2012-09-20 15:00:00,0.381,16.51
MAC003252,2012-09-20 15:30:00,0.407,16.36
MAC003252,2012-09-20 16:00:00,0.236,16.36
MAC003252,2012-09-20 16:30:00,0.096,15.67
MAC003252,2012-09-20 17:00:00,0.204,15.67
MAC003252,2012-09-20 17:30:00,0.161,14.66
MAC003252,2012-09-20 18:00:00,0.157,14.66
MAC003252,2012-09-20 18:30:00,0.169,13.99
MAC003252,2012-09-20 19:00:00,0.106,13.99
MAC003252,2012-09-20 19:30:00,0.098,13.79
MAC003252,2012-09-20 20:00:00,0.196,13.79
MAC003252,2012-09-20 20:30:00,0.199,13.34
MAC003252,2012-09-20 21:00:00,0.163,13.34
MAC003252,2012-09-20 21:30:00,0.116,12.75
MAC003252,2012-09-20 22:00:00,0.149,12.75
MAC003252,2012-09-20 22:30:00,0.151,12.19
MAC003252,2012-09-20 23:00:00,0.191,12.19
MAC003252,2012-09-20 23:30:00,0.181,11.66
MAC003252,2012-09-21 00:00:00,0.138,11.66
MAC003252,2012-09-21 00:30:00,0.072,11.26
MAC003252,2012-09-21 01:00:00,0.073,11.26
MAC003252,2012-09-21 01:30:00,0.132,11.21
MAC003252,2012-09-21 02:00:00,0.118,11.21
MAC003281,2012-09-21 08:30:00,0.312,13.75
MAC003281,2012-09-21 09:00:00,0.206,13.75
MAC003281,2012-09-21 09:30:00,0.063,14.75
MAC003281,2012-09-21 10:00:00,0.084,14.75
MAC003281,2012-09-21 10:30:00,0.148,15.25
MAC003281,2012-09-21 11:00:00,0.146,15.25
MAC003281,2012-09-21 11:30:00,0.041,14.91
MAC003281,2012-09-21 12:00:00,0.052,14.91
MAC003281,2012-09-21 12:30:00,0.072,15.46
MAC003281,2012-09-21 13:00:00,0.11,15.46
MAC003281,2012-09-21 13:30:00,0.122,16.02
MAC003281,2012-09-21 14:00:00,0.069,16.02
MAC003281,2012-09-21 14:30:00,0.101,16.32
MAC003281,2012-09-21 15:00:00,0.053,16.32
MAC003281,2012-09-21 15:30:00,0.101,15.7
MAC003281,2012-09-21 16:00:00,0.063,15.7
MAC003281,2012-09-21 16:30:00,0.094,15.28
MAC003281,2012-09-21 17:00:00,0.232,15.28
MAC003281,2012-09-21 17:30:00,0.274,13.43
MAC003281,2012-09-21 18:00:00,0.526,13.43
MAC003281,2012-09-21 18:30:00,0.447,12.54
MAC003281,2012-09-21 19:00:00,0.239,12.54
MAC003281,2012-09-21 19:30:00,0.215,11.99
MAC003281,2012-09-21 20:00:00,0.162,11.99
MAC003281,2012-09-21 20:30:00,0.273,11.52
MAC003281,2012-09-21 21:00:00,0.303,11.52
MAC003281,2012-09-21 21:30:00,0.455,11.25
MAC003281,2012-09-21 22:00:00,0.301,11.25
MAC003281,2012-09-21 22:30:00,0.233,11.16
MAC003281,2012-09-21 23:00:00,0.18,11.16
MAC003281,2012-09-21 23:30:00,0.03,10.63
MAC003281,2012-09-22 00:00:00,0.059,10.63
MAC003281,2012-09-22 00:30:00,0.04,10.02
MAC003281,2012-09-22 01:00:00,0.042,10.02
MAC003281,2012-09-22 01:30:00,0.064,8.97
MAC003281,2012-09-22 02:00:00,0.024,8.97
MAC003281,2012-09-22 02:30:00,0.073,8.31
MAC003281,2012-09-22 03:00:00,0.024,8.31
MAC003281,2012-09-22 03:30:00,0.066,7.71
MAC003281,2012-09-22 04:00:00,0.038,7.71
MAC003281,2012-09-22 04:30:00,0.044,7.09
MAC003281,2012-09-22 05:00:00,0.052,7.09
MAC003281,2012-09-22 05:30:00,0.302,6.59
MAC003281,2012-09-22 06:00:00,0.237,6.59
MAC003281,2012-09-22 06:30:00,0.198,7.38
MAC003281,2012-09-22 07:00:00,0.162,7.38
MAC003281,2012-09-22 07:30:00,0.38,8.64
MAC003281,2012-09-22 08:00:00,0.208,8.64
MAC003281,2012-09-22 08:30:00,0.308,10.49
MAC003281,2012-09-22 09:00:00,0.324,10.49
MAC003281,2012-09-22 09:30:00,0.221,12.11
MAC003281,2012-09-22 10:00:00,0.059,12.11
MAC003281,2012-09-22 10:30:00,0.09,13.48
MAC003281,2012-09-22 11:00:00,0.091,13.48
MAC003281,2012-09-22 11:30:00,0.075,14.12
MAC003281,2012-09-22 12:00:00,0.036,14.12
MAC003281,2012-09-22 12:30:00,0.086,15.4
MAC003281,2012-09-22 13:00:00,0.054,15.4
MAC003281,2012-09-22 13:30:00,0.131,15.01
MAC003281,2012-09-22 14:00:00,0.106,15.01
MAC003281,2012-09-22 14:30:00,0.11,15.62
MAC003281,2012-09-22 15:00:00,0.121,15.62
MAC003281,2012-09-22 15:30:00,0.092,15.11
MAC003281,2012-09-22 16:00:00,0.227,15.11
MAC003281,2012-09-22 16:30:00,0.083,13.81
MAC003281,2012-09-22 17:00:00,0.132,13.81
MAC003281,2012-09-22 17:30:00,0.271,12.99
MAC003281,2012-09-22 18:00:00,0.238,12.99
MAC003281,2012-09-22 18:30:00,0.295,12.5
MAC003281,2012-09-22 19:00:00,0.221,12.5
MAC003281,2012-09-22 19:30:00,0.282,11.53
MAC003281,2012-09-22 20:00:00,0.216,11.53
MAC003281,2012-09-22 20:30:00,0.164,11.01
MAC003281,2012-09-22 21:00:00,0.133,11.01
MAC003281,2012-09-22 21:30:00,0.283,11.32
MAC003281,2012-09-22 22:00:00,0.184,11.32
MAC003281,2012-09-22 22:30:00,0.202,10.63
MAC003281,2012-09-22 23:00:00,0.126,10.63
MAC003281,2012-09-22 23:30:00,0.085,9.74
MAC003281,2012-09-23 00:00:00,0.05,9.74
MAC003281,2012-09-23 00:30:00,0.046,9.35
MAC003281,2012-09-23 01:00:00,0.071,9.35
MAC003281,2012-09-23 01:30:00,0.03,9.21
MAC003281,2012-09-23 02:00:00,0.08,9.21
MAC003281,2012-09-23 02:30:00,0.034,8.85
MAC003281,2012-09-23 03:00:00,0.05,8.85
MAC003281,2012-09-23 03:30:00,0.047,9.02
MAC003281,2012-09-23 04:00:00,0.028,9.02
MAC003281,2012-09-23 04:30:00,0.069,9.57
MAC003281,2012-09-23 05:00:00,0.029,9.57
MAC003281,2012-09-23 05:30:00,0.342,10.18
MAC003281,2012-09-23 06:00:00,0.145,10.18
MAC003281,2012-09-23 06:30:00,0.21,10.73
MAC003281,2012-09-23 07:00:00,0.136,10.73
MAC003281,2012-09-23 07:30:00,0.15,11.43
MAC003281,2012-09-23 08:00:00,0.369,11.43
MAC003281,2012-09-23 08:30:00,0.157,12.31
MAC003281,2012-09-23 09:00:00,0.484,12.31
MAC003281,2012-09-23 09:30:00,0.11,11.94
MAC003281,2012-09-23 10:00:00,0.226,11.94
MAC003305,2012-09-24 10:30:00,0.6,12.72
MAC003305,2012-09-24 11:00:00,0.28,12.72
MAC003305,2012-09-24 11:30:00,0.391,12.17
MAC003305,2012-09-24 12:00:00,0.363,12.17
MAC003305,2012-09-24 12:30:00,0.254,12.24
MAC003305,2012-09-24 13:00:00,0.253,12.24
MAC003305,2012-09-24 13:30:00,0.247,13.19
MAC003305,2012-09-24 14:00:00,0.215,13.19
MAC003305,2012-09-24 14:30:00,0.238,13.91
MAC003305,2012-09-24 15:00:00,0.477,13.91
MAC003305,2012-09-24 15:30:00,1.408,15.2
MAC003305,2012-09-24 16:00:00,0.7,15.2
MAC003305,2012-09-24 16:30:00,1.0650001,15.01
MAC003305,2012-09-24 17:00:00,0.692,15.01
MAC003305,2012-09-24 17:30:00,0.264,13.97
MAC003305,2012-09-24 18:00:00,0.296,13.97
MAC003305,2012-09-24 18:30:00,0.4,13.35
MAC003305,2012-09-24 19:00:00,0.474,13.35
MAC003305,2012-09-24 19:30:00,0.332,12.44
MAC003305,2012-09-24 20:00:00,0.446,12.44
MAC003305,2012-09-24 20:30:00,0.529,11.88
MAC003305,2012-09-24 21:00:00,1.197,11.88
MAC003305,2012-09-24 21:30:00,0.954,11.51
MAC003305,2012-09-24 22:00:00,0.342,11.51
MAC003305,2012-09-24 22:30:00,0.103,11.41
MAC003305,2012-09-24 23:00:00,0.153,11.41
MAC003305,2012-09-24 23:30:00,0.189,10.93
MAC003305,2012-09-25 00:00:00,0.098,10.93
MAC003305,2012-09-25 00:30:00,0.096,10.81
MAC003305,2012-09-25 01:00:00,0.094,10.81
MAC003305,2012-09-25 01:30:00,0.129,10.27
MAC003305,2012-09-25 02:00:00,0.122,10.27
MAC003305,2012-09-25 02:30:00,0.139,10.2
MAC003305,2012-09-25 03:00:00,0.106,10.2
MAC003305,2012-09-25 03:30:00,0.1,10.21
MAC003305,2012-09-25 04:00:00,0.147,10.21
MAC003305,2012-09-25 04:30:00,0.116,9.81
MAC003305,2012-09-25 05:00:00,0.096,9.81
MAC003305,2012-09-25 05:30:00,0.194,9.74
MAC003305,2012-09-25 06:00:00,0.121,9.74
MAC003305,2012-09-25 06:30:00,0.137,10.46
MAC003305,2012-09-25 07:00:00,0.107,10.46
MAC003305,2012-09-25 07:30:00,0.139,12.18
MAC003305,2012-09-25 08:00:00,0.22,12.18
MAC003305,2012-09-25 08:30:00,0.218,13.36
MAC003305,2012-09-25 09:00:00,0.289,13.36
MAC003305,2012-09-25 09:30:00,0.188,14.6
MAC003305,2012-09-25 10:00:00,0.152,14.6
MAC003305,2012-09-25 10:30:00,0.151,14.61
MAC003305,2012-09-25 11:00:00,0.186,14.61
MAC003305,2012-09-25 11:30:00,0.165,15.47
MAC003305,2012-09-25 12:00:00,0.284,15.47
MAC003305,2012-09-25 12:30:00,0.29,14.92
MAC003305,2012-09-25 13:00:00,0.398,14.92
MAC003305,2012-09-25 13:30:00,0.446,15.29
MAC003305,2012-09-25 14:00:00,0.293,15.29
MAC003305,2012-09-25 14:30:00,0.256,15.19
MAC003305,2012-09-25 15:00:00,0.278,15.19
MAC003305,2012-09-25 15:30:00,0.302,14.66
MAC003305,2012-09-25 16:00:00,0.303,14.66
MAC003305,2012-09-25 16:30:00,0.337,13.9
MAC003305,2012-09-25 17:00:00,0.249,13.9
MAC003305,2012-09-25 17:30:00,0.255,12.97
MAC003305,2012-09-25 18:00:00,0.289,12.97
MAC003305,2012-09-25 18:30:00,0.434,12.38
MAC003305,2012-09-25 19:00:00,0.624,12.38
MAC003305,2012-09-25 19:30:00,0.707,11.86
MAC003305,2012-09-25 20:00:00,0.439,11.86
MAC003305,2012-09-25 20:30:00,0.434,11.73
MAC003305,2012-09-25 21:00:00,0.386,11.73
MAC003305,2012-09-25 21:30:00,0.549,11.81
MAC003305,2012-09-25 22:00:00,0.468,11.81
MAC003305,2012-09-25 22:30:00,0.204,11.27
MAC003305,2012-09-25 23:00:00,0.176,11.27
MAC003305,2012-09-25 23:30:00,0.151,11.18
MAC003305,2012-09-26 00:00:00,0.099,11.18
MAC003305,2012-09-26 00:30:00,0.105,11.32
MAC003305,2012-09-26 01:00:00,0.188,11.32
MAC003305,2012-09-26 01:30:00,0.12,10.93
MAC003305,2012-09-26 02:00:00,0.086,10.93
MAC003305,2012-09-26 02:30:00,0.107,10.07
MAC003305,2012-09-26 03:00:00,0.135,10.07
MAC003305,2012-09-26 03:30:00,0.139,10.78
MAC003305,2012-09-26 04:00:00,0.123,10.78
MAC003305,2012-09-26 04:30:00,0.146,10.46
MAC003305,2012-09-26 05:00:00,0.11,10.46
MAC003305,2012-09-26 05:30:00,0.139,10.54
MAC003305,2012-09-26 06:00:00,0.165,10.54
MAC003305,2012-09-26 06:30:00,0.277,10.93
MAC003305,2012-09-26 07:00:00,0.226,10.93
MAC003305,2012-09-26 07:30:00,0.261,11.54
MAC003305,2012-09-26 08:00:00,0.322,11.54
MAC003305,2012-09-26 08:30:00,0.212,12.59
MAC003305,2012-09-26 09:00:00,0.196,12.59
MAC003305,2012-09-26 09:30:00,0.176,13.21
MAC003305,2012-09-26 10:00:00,0.266,13.21
MAC003305,2012-09-26 10:30:00,0.187,13.44
MAC003305,2012-09-26 11:00:00,0.253,13.44
MAC003305,2012-09-26 11:30:00,0.265,13.88
MAC003305,2012-09-26 12:00:00,0.444,13.88
MAC003348,2012-12-11 00:30:00,0.035,1.34
MAC003348,2012-12-11 01:00:00,0.056,1.34
MAC003348,2012-12-11 01:30:00,0.065,0.93
MAC003348,2012-12-11 02:00:00,0.042,0.93
MAC003348,2012-12-11 02:30:00,0.08,0.85
MAC003348,2012-12-11 03:00:00,0.081,0.85
MAC003348,2012-12-11 03:30:00,0.047,0.74
MAC003348,2012-12-11 04:00:00,0.067,0.74
MAC003348,2012-12-11 04:30:00,0.044,0.34
MAC003348,2012-12-11 05:00:00,0.072,0.34
MAC003348,2012-12-11 05:30:00,0.051,0.3
MAC003348,2012-12-11 06:00:00,0.041,0.3
MAC003348,2012-12-11 06:30:00,0.069,0.19
MAC003348,2012-12-11 07:00:00,0.042,0.19
MAC003348,2012-12-11 07:30:00,0.067,-0.23
MAC003348,2012-12-11 08:00:00,0.77,-0.23
MAC003348,2012-12-11 08:30:00,0.964,0.32
MAC003348,2012-12-11 09:00:00,1.128,0.32
MAC003348,2012-12-11 09:30:00,0.689,0.96
MAC003348,2012-12-11 10:00:00,0.701,0.96
MAC003348,2012-12-11 10:30:00,0.295,1.88
MAC003348,2012-12-11 11:00:00,0.276,1.88
MAC003348,2012-12-11 11:30:00,0.264,2.46
MAC003348,2012-12-11 12:00:00,0.157,2.46
MAC003348,2012-12-11 12:30:00,0.159,2.62
MAC003348,2012-12-11 13:00:00,0.163,2.62
MAC003348,2012-12-11 13:30:00,0.132,2.7
MAC003348,2012-12-11 14:00:00,0.256,2.7
MAC003348,2012-12-11 14:30:00,0.272,2.53
MAC003348,2012-12-11 15:00:00,0.243,2.53
MAC003348,2012-12-11 15:30:00,0.311,1.26
MAC003348,2012-12-11 16:00:00,0.367,1.26
MAC003348,2012-12-11 16:30:00,1.193,0.52
MAC003348,2012-12-11 17:00:00,0.591,0.52
MAC003348,2012-12-11 17:30:00,0.512,-0.33
MAC003348,2012-12-11 18:00:00,0.691,-0.33
MAC003348,2012-12-11 18:30:00,0.469,-1.59
MAC003348,2012-12-11 19:00:00,0.539,-1.59
MAC003348,2012-12-11 19:30:00,0.391,-2.01
MAC003348,2012-12-11 20:00:00,0.372,-2.01
MAC003348,2012-12-11 20:30:00,0.463,-2.49
MAC003348,2012-12-11 21:00:00,0.511,-2.49
MAC003348,2012-12-11 21:30:00,0.747,-2.26
MAC003348,2012-12-11 22:00:00,0.365,-2.26
MAC003348,2012-12-11 22:30:00,0.362,-1.96
MAC003348,2012-12-11 23:00:00,1.059,-1.96
MAC003348,2012-12-11 23:30:00,0.202,-2.38
MAC003348,2012-12-12 00:00:00,0.083,-2.38
MAC003348,2012-12-12 00:30:00,0.054,-2.91
MAC003348,2012-12-12 01:00:00,0.035,-2.91
MAC003348,2012-12-12 01:30:00,0.073,-3.27
MAC003348,2012-12-12 02:00:00,0.041,-3.27
MAC003348,2012-12-12 02:30:00,0.061,-3.08
MAC003348,2012-12-12 03:00:00,0.059,-3.08
MAC003348,2012-12-12 03:30:00,0.041,-3.03
MAC003348,2012-12-12 04:00:00,0.074,-3.03
MAC003348,2012-12-12 04:30:00,0.036,-3.37
MAC003348,2012-12-12 05:00:00,0.058,-3.37
MAC003348,2012-12-12 05:30:00,0.057,-3.8
MAC003348,2012-12-12 06:00:00,0.041,-3.8
MAC003348,2012-12-12 06:30:00,0.076,-3.83
MAC003348,2012-12-12 07:00:00,0.032,-3.83
MAC003348,2012-12-12 07:30:00,0.06,-3.66
MAC003348,2012-12-12 08:00:00,1.406,-3.66
MAC003348,2012-12-12 08:30:00,1.885,-2.96
MAC003348,2012-12-12 09:00:00,1.456,-2.96
MAC003348,2012-12-12 09:30:00,0.655,-1.99
MAC003348,2012-12-12 10:00:00,0.353,-1.99
MAC003348,2012-12-12 10:30:00,0.18,-0.11
MAC003348,2012-12-12 11:00:00,0.205,-0.11
MAC003348,2012-12-12 11:30:00,0.205,0.66
MAC003348,2012-12-12 12:00:00,0.157,0.66
MAC003348,2012-12-12 12:30:00,0.903,0.94
MAC003348,2012-12-12 13:00:00,0.242,0.94
MAC003348,2012-12-12 13:30:00,0.228,1.21
MAC003348,2012-12-12 14:00:00,0.262,1.21
MAC003348,2012-12-12 14:30:00,0.214,1.57
MAC003348,2012-12-12 15:00:00,0.322,1.57
MAC003348,2012-12-12 15:30:00,0.276,1.8
MAC003348,2012-12-12 16:00:00,0.349,1.8
MAC003348,2012-12-12 16:30:00,0.36,1.18
MAC003348,2012-12-12 17:00:00,0.345,1.18
MAC003348,2012-12-12 17:30:00,0.496,0.84
MAC003348,2012-12-12 18:00:00,0.786,0.84
MAC003348,2012-12-12 18:30:00,0.577,0.76
MAC003348,2012-12-12 19:00:00,0.568,0.76
MAC003348,2012-12-12 19:30:00,0.276,0.79
MAC003348,2012-12-12 20:00:00,0.261,0.79
MAC003348,2012-12-12 20:30:00,0.349,0.44
MAC003348,2012-12-12 21:00:00,0.506,0.44
MAC003348,2012-12-12 21:30:00,0.483,0.27
MAC003348,2012-12-12 22:00:00,0.481,0.27
MAC003348,2012-12-12 22:30:00,0.377,-0.58
MAC003348,2012-12-12 23:00:00,0.301,-0.58
MAC003348,2012-12-12 23:30:00,0.265,-0.37
MAC003348,2012-12-13 00:00:00,0.09,-0.37
MAC003348,2012-12-13 00:30:00,0.096,-0.81
MAC003348,2012-12-13 01:00:00,0.052,-0.81
MAC003348,2012-12-13 01:30:00,0.084,-0.8
MAC003348,2012-12-13 02:00:00,0.046,-0.8
MAC003388,2012-09-28 09:00:00,0.683,13.72
MAC003388,2012-09-28 09:30:00,0.342,14.65
MAC003388,2012-09-28 10:00:00,0.185,14.65
MAC003388,2012-09-28 10:30:00,0.22,15.93
MAC003388,2012-09-28 11:00:00,0.223,15.93
MAC003388,2012-09-28 11:30:00,0.149,16.62
MAC003388,2012-09-28 12:00:00,0.159,16.62
MAC003388,2012-09-28 12:30:00,0.229,17.07
MAC003388,2012-09-28 13:00:00,0.205,17.07
MAC003388,2012-09-28 13:30:00,0.141,14.55
MAC003388,2012-09-28 14:00:00,0.196,14.55
MAC003388,2012-09-28 14:30:00,0.382,13.43
MAC003388,2012-09-28 15:00:00,0.206,13.43
MAC003388,2012-09-28 15:30:00,0.175,13.77
MAC003388,2012-09-28 16:00:00,0.3,13.77
MAC003388,2012-09-28 16:30:00,0.404,13.32
MAC003388,2012-09-28 17:00:00,0.388,13.32
MAC003388,2012-09-28 17:30:00,0.318,12.99
MAC003388,2012-09-28 18:00:00,0.617,12.99
MAC003388,2012-09-28 18:30:00,1.687,12.52
MAC003388,2012-09-28 19:00:00,1.603,12.52
MAC003388,2012-09-28 19:30:00,1.1619999,12.43
MAC003388,2012-09-28 20:00:00,0.873,12.43
MAC003388,2012-09-28 20:30:00,0.857,11.94
MAC003388,2012-09-28 21:00:00,0.971,11.94
MAC003388,2012-09-28 21:30:00,0.468,11.45
MAC003388,2012-09-28 22:00:00,0.736,11.45
MAC003388,2012-09-28 22:30:00,0.813,11.01
MAC003388,2012-09-28 23:00:00,0.311,11.01
MAC003388,2012-09-28 23:30:00,0.252,10.51
